NReq	NNode	NDomain	Time(ms)
1611	10	1	15.4809
1613	10	1	15.5251
1615	10	1	15.5478
1617	10	1	15.6329
1619	10	1	15.6645
1621	10	1	15.6693
1623	10	1	15.7175
1625	10	1	15.7384
1627	10	1	15.7923
1629	10	1	15.8275
1631	10	1	15.8839
1633	10	1	16.0832
1635	10	1	16.0604
1637	10	1	16.1377
1639	10	1	16.1119
1641	10	1	16.1282
1643	10	1	16.149
1645	10	1	16.1725
1647	10	1	16.2006
1649	10	1	16.2565
1651	10	1	16.2897
1653	10	1	16.3186
1655	10	1	16.3641
1657	10	1	16.3599
1659	10	1	16.4082
1661	10	1	16.4702
1663	10	1	16.4847
1665	10	1	16.5341
1667	10	1	16.561
1669	10	1	16.6132
1671	10	1	16.6495
1673	10	1	16.7193
1675	10	1	16.7577
1677	10	1	17.7803
1679	10	1	18.4758
1681	10	1	17.5961
1683	10	1	17.2672
1685	10	1	17.1442
1687	10	1	16.9969
1689	10	1	17.0397
1691	10	1	17.0654
1693	10	1	17.2579
1695	10	1	17.1556
1697	10	1	17.1531
1699	10	1	17.2513
1701	10	1	17.2784
1703	10	1	17.3304
1705	10	1	17.327
1707	10	1	17.3731
1709	10	1	17.4435
1711	10	1	17.4882
1713	10	1	17.5154
1715	10	1	17.5675
1717	10	1	17.5944
1719	10	1	17.636
1721	10	1	17.6615
1723	10	1	17.719
1725	10	1	17.7805
1727	10	1	17.7991
1729	10	1	17.8705
1731	10	1	17.8822
1733	10	1	18.035
1735	10	1	18.0222
1737	10	1	18.0446
1739	10	1	18.1342
1741	10	1	18.1802
1743	10	1	18.1781
1745	10	1	18.2251
1747	10	1	18.2573
1749	10	1	18.5135
1751	10	1	18.5035
1753	10	1	18.53
1755	10	1	18.4644
1757	10	1	18.5047
1759	10	1	18.5677
1761	10	1	18.5581
1763	10	1	18.6353
1765	10	1	18.645
1767	10	1	18.723
1769	10	1	18.7218
1771	10	1	18.7883
1773	10	1	18.8158
1775	10	1	18.8857
1777	10	1	18.9016
1779	10	1	18.9331
1781	10	1	18.9753
1783	10	1	19.017
1785	10	1	19.0714
1787	10	1	19.1097
1789	10	1	19.1838
1791	10	1	19.2817
1793	10	1	19.2418
1795	10	1	19.3489
1797	10	1	19.3588
1799	10	1	19.3682
1801	10	1	19.5413
1803	10	1	19.5456
1805	10	1	19.5292
1807	10	1	19.5892
1809	10	1	19.6371
1811	10	1	19.6478
1813	10	1	19.692
1815	10	1	19.7427
1817	10	1	19.7658
1819	10	1	19.8941
1821	10	1	19.8484
1823	10	1	19.8708
1825	10	1	19.9785
1827	10	1	19.9897
1829	10	1	20.0291
1831	10	1	20.0757
1833	10	1	20.0804
1835	10	1	20.1495
1837	10	1	20.2069
1839	10	1	20.2622
1841	10	1	20.2942
1843	10	1	20.3957
1845	10	1	20.4306
1847	10	1	20.4697
1849	10	1	20.4649
1851	10	1	20.6463
1853	10	1	20.6211
1855	10	1	20.6275
1857	10	1	20.6207
1859	10	1	20.6608
1861	10	1	20.8859
1863	10	1	21.0443
1865	10	1	21.1384
1867	10	1	21.1735
1869	10	1	21.2128
1871	10	1	21.2594
1873	10	1	21.3373
1875	10	1	21.3373
1877	10	1	21.4264
1879	10	1	21.4526
1881	10	1	21.4932
1883	10	1	21.5168
1885	10	1	21.5701
1887	10	1	21.6299
1889	10	1	21.6412
1891	10	1	21.8439
1893	10	1	21.8802
1895	10	1	21.8465
1897	10	1	21.8871
1899	10	1	22.0371
1901	10	1	21.752
1903	10	1	21.6482
1905	10	1	21.7456
1907	10	1	21.7262
1909	10	1	21.7905
1911	10	1	21.8091
1913	10	1	21.8841
1915	10	1	21.9247
1917	10	1	21.9801
1919	10	1	22.0108
1921	10	1	22.0428
1923	10	1	22.1224
1925	10	1	22.1875
1927	10	1	22.214
1929	10	1	22.2618
1931	10	1	22.3228
1933	10	1	22.3539
1935	10	1	22.4397
1937	10	1	22.5747
1939	10	1	22.5152
1941	10	1	22.5806
1943	10	1	22.8119
1945	10	1	22.7763
1947	10	1	22.8117
1949	10	1	22.7524
1951	10	1	22.8075
1953	10	1	22.8418
1955	10	1	22.9176
1957	10	1	22.9176
1959	10	1	22.9976
1961	10	1	23.0574
1963	10	1	23.0495
1965	10	1	23.07
1967	10	1	23.1371
1969	10	1	23.2112
1971	10	1	23.2265
1973	10	1	23.3191
1975	10	1	23.3353
1977	10	1	23.3801
1979	10	1	23.4662
1981	10	1	23.6652
1983	10	1	23.6164
1985	10	1	23.6429
1987	10	1	23.8126
1989	10	1	23.7841
1991	10	1	23.8546
1993	10	1	23.8112
1995	10	1	23.8594
1997	10	1	23.8982
1999	10	1	23.9291
1	10	31	0.01021
3	10	31	0.01118
5	10	31	0.01254
7	10	31	0.01382
9	10	31	0.0159
11	10	31	0.02215
13	10	31	0.01932
15	10	31	0.02526
17	10	31	0.02596
19	10	31	0.0286
21	10	31	0.02787
23	10	31	0.03101
25	10	31	0.03263
27	10	31	0.03272
29	10	31	0.03438
31	10	31	0.03263
33	10	31	0.03846
35	10	31	0.0347
37	10	31	0.04199
39	10	31	0.0383
41	10	31	0.04244
43	10	31	0.04729
45	10	31	0.04548
47	10	31	0.04673
49	10	31	0.04785
51	10	31	0.05112
53	10	31	0.05204
55	10	31	0.05475
57	10	31	0.0567
59	10	31	0.05947
61	10	31	0.06258
63	10	31	0.06473
65	10	31	0.0708
67	10	31	0.07232
69	10	31	0.08263
71	10	31	0.07802
73	10	31	0.08172
75	10	31	0.08235
77	10	31	0.08861
79	10	31	0.09911
81	10	31	0.09139
83	10	31	0.09582
85	10	31	0.10305
87	10	31	0.10281
89	10	31	0.10484
91	10	31	0.10451
93	10	31	0.11045
95	10	31	0.11116
97	10	31	0.11682
99	10	31	0.12448
101	10	31	0.12511
103	10	31	0.12663
105	10	31	0.12987
107	10	31	0.13187
109	10	31	0.13705
111	10	31	0.13672
113	10	31	0.14041
115	10	31	0.14741
117	10	31	0.14698
119	10	31	0.15287
121	10	31	0.16296
123	10	31	0.15964
125	10	31	0.1635
127	10	31	0.16739
129	10	31	0.17099
131	10	31	0.17405
133	10	31	0.17723
135	10	31	0.18175
137	10	31	0.18425
139	10	31	0.18906
141	10	31	0.19368
143	10	31	0.202001
145	10	31	0.20307
147	10	31	0.20628
149	10	31	0.21027
151	10	31	0.21908
153	10	31	0.218331
155	10	31	0.22297
157	10	31	0.22868
159	10	31	0.23188
161	10	31	0.2354
163	10	31	0.240561
165	10	31	0.24776
167	10	31	0.24998
169	10	31	0.281
171	10	31	0.25886
173	10	31	0.267871
175	10	31	0.27159
177	10	31	0.27547
179	10	31	0.28026
181	10	31	0.284311
183	10	31	0.28711
185	10	31	0.29341
187	10	31	0.29944
189	10	31	0.303851
191	10	31	0.30892
193	10	31	0.31909
195	10	31	0.32058
197	10	31	0.32579
199	10	31	0.33147
201	10	31	0.33703
203	10	31	0.341481
205	10	31	0.34656
207	10	31	0.35331
209	10	31	0.35846
211	10	31	0.37058
213	10	31	0.37035
215	10	31	0.374831
217	10	31	0.38134
219	10	31	0.65685
221	10	31	0.6978
223	10	31	0.717751
225	10	31	0.71906
227	10	31	0.735671
229	10	31	0.74612
231	10	31	0.761761
233	10	31	0.771281
235	10	31	0.78101
237	10	31	0.798401
239	10	31	0.80195
241	10	31	0.821661
243	10	31	0.833511
245	10	31	0.84952
247	10	31	0.867921
249	10	31	0.87382
251	10	31	0.87761
253	10	31	0.913291
255	10	31	0.87016
257	10	31	0.552251
259	10	31	0.53343
261	10	31	0.570811
263	10	31	0.57537
265	10	31	0.56145
267	10	31	0.568411
269	10	31	0.5826
271	10	31	0.613911
273	10	31	0.60826
275	10	31	0.659991
277	10	31	0.59707
279	10	31	0.599971
281	10	31	0.60869
283	10	31	0.619241
285	10	31	0.61699
287	10	31	0.63239
289	10	31	0.64088
291	10	31	0.63904
293	10	31	0.666281
295	10	31	0.67356
297	10	31	0.667491
299	10	31	0.67217
301	10	31	0.675851
303	10	31	0.68729
305	10	31	0.694231
307	10	31	0.70453
309	10	31	0.717251
311	10	31	0.725781
313	10	31	0.72111
315	10	31	0.774991
317	10	31	0.74527
319	10	31	0.843731
321	10	31	0.75615
323	10	31	0.75861
325	10	31	0.77652
327	10	31	0.783191
329	10	31	0.78933
331	10	31	0.79726
333	10	31	0.809431
335	10	31	0.05271
337	10	31	0.82098
339	10	31	0.825431
341	10	31	0.835531
343	10	31	0.85306
345	10	31	0.863261
347	10	31	0.869181
349	10	31	0.87905
351	10	31	0.885231
353	10	31	0.899651
355	10	31	0.90806
357	10	31	0.91878
359	10	31	0.92158
361	10	31	0.921311
363	10	31	0.94219
365	10	31	0.946481
367	10	31	0.94691
369	10	31	0.950891
371	10	31	0.973361
373	10	31	0.98004
375	10	31	0.99027
377	10	31	0.998931
379	10	31	1.00438
381	10	31	1.01719
383	10	31	1.05044
385	10	31	1.03502
387	10	31	1.03974
389	10	31	1.05099
391	10	31	1.06288
393	10	31	1.06353
395	10	31	1.07856
397	10	31	1.08374
399	10	31	1.09724
401	10	31	1.1169
403	10	31	1.11969
405	10	31	1.12823
407	10	31	1.13841
409	10	31	1.15017
411	10	31	1.16058
413	10	31	1.16624
415	10	31	1.1715
417	10	31	1.1921
419	10	31	1.19953
421	10	31	1.21255
423	10	31	1.22949
425	10	31	1.2371
427	10	31	1.25347
429	10	31	1.25946
431	10	31	1.26774
433	10	31	1.28469
435	10	31	1.2945
437	10	31	1.313
439	10	31	1.31613
441	10	31	1.32176
443	10	31	1.3274
445	10	31	1.33724
447	10	31	1.35731
449	10	31	1.37312
451	10	31	1.38907
453	10	31	1.407
455	10	31	1.41252
457	10	31	1.4289
459	10	31	1.43675
461	10	31	1.45445
463	10	31	1.45876
465	10	31	1.47154
467	10	31	1.4844
469	10	31	1.49912
471	10	31	1.50378
473	10	31	1.51523
475	10	31	1.53173
477	10	31	1.53545
479	10	31	1.55123
481	10	31	1.55929
483	10	31	1.57909
485	10	31	1.58331
487	10	31	1.59844
489	10	31	1.60498
491	10	31	1.61902
493	10	31	1.62791
495	10	31	1.64108
497	10	31	1.65746
499	10	31	1.66923
501	10	31	1.71196
503	10	31	1.72214
505	10	31	1.72588
507	10	31	1.75036
509	10	31	1.75601
511	10	31	1.76649
513	10	31	1.77286
515	10	31	1.80106
517	10	31	1.80512
519	10	31	1.819
521	10	31	1.82751
523	10	31	1.83782
525	10	31	1.86246
527	10	31	1.87133
529	10	31	1.87453
531	10	31	1.89174
533	10	31	1.8896
535	10	31	1.89783
537	10	31	1.91503
539	10	31	1.90779
541	10	31	1.92979
543	10	31	1.9546
545	10	31	1.9585
547	10	31	1.97597
549	10	31	1.98974
551	10	31	2.00193
553	10	31	2.0141
555	10	31	2.01689
557	10	31	2.04136
559	10	31	2.04693
561	10	31	2.06851
563	10	31	2.08217
565	10	31	2.09547
567	10	31	2.10251
569	10	31	2.11291
571	10	31	2.13825
573	10	31	2.15039
575	10	31	2.16123
577	10	31	2.18407
579	10	31	2.18981
581	10	31	2.20682
583	10	31	2.22843
585	10	31	2.23353
587	10	31	2.24572
589	10	31	2.24163
591	10	31	2.25208
593	10	31	2.34162
595	10	31	2.30577
597	10	31	2.31477
599	10	31	2.32091
601	10	31	2.33168
603	10	31	2.35151
605	10	31	2.36431
607	10	31	2.38272
609	10	31	2.39915
611	10	31	2.40698
613	10	31	2.42732
615	10	31	2.43607
617	10	31	2.44789
619	10	31	2.46703
621	10	31	2.49764
623	10	31	2.49572
625	10	31	2.5073
627	10	31	2.53046
629	10	31	2.54737
631	10	31	2.56351
633	10	31	2.57294
635	10	31	2.60345
637	10	31	2.60811
639	10	31	2.63249
641	10	31	2.63158
643	10	31	2.64243
645	10	31	2.67523
647	10	31	2.6952
649	10	31	2.70124
651	10	31	2.79746
653	10	31	2.72745
655	10	31	2.74679
657	10	31	2.76662
659	10	31	2.80823
661	10	31	2.81413
663	10	31	2.82357
665	10	31	2.83922
667	10	31	2.85667
669	10	31	2.86966
671	10	31	2.88236
673	10	31	2.89904
675	10	31	2.89973
677	10	31	2.92578
679	10	31	2.9327
681	10	31	2.9582
683	10	31	2.96952
685	10	31	2.97278
687	10	31	3.00146
689	10	31	3.02323
691	10	31	3.03132
693	10	31	3.05538
695	10	31	3.06187
697	10	31	3.07647
699	10	31	3.10431
701	10	31	3.12067
703	10	31	3.14507
705	10	31	3.15954
707	10	31	3.97246
709	10	31	4.462
711	10	31	3.37454
713	10	31	5.61216
715	10	31	3.30058
717	10	31	3.48866
719	10	31	3.38052
721	10	31	3.34555
723	10	31	3.35077
725	10	31	3.34642
727	10	31	3.4727
729	10	31	3.38529
731	10	31	3.39471
733	10	31	3.41783
735	10	31	3.41511
737	10	31	3.5408
739	10	31	3.46104
741	10	31	3.4819
743	10	31	3.49625
745	10	31	3.51177
747	10	31	3.645
749	10	31	3.55447
751	10	31	3.58369
753	10	31	3.5836
755	10	31	3.60378
757	10	31	3.68185
759	10	31	3.65076
761	10	31	3.66359
763	10	31	3.64162
765	10	31	3.76211
767	10	31	3.6875
769	10	31	3.72359
771	10	31	3.71797
773	10	31	3.92332
775	10	31	3.853
777	10	31	3.88156
779	10	31	3.89129
781	10	31	3.90516
783	10	31	3.97272
785	10	31	3.87335
787	10	31	3.88396
789	10	31	3.88939
791	10	31	4.01733
793	10	31	3.93132
795	10	31	3.96513
797	10	31	3.97311
799	10	31	4.08463
801	10	31	4.0123
803	10	31	4.03433
805	10	31	4.03449
807	10	31	4.15444
809	10	31	4.08307
811	10	31	4.11589
813	10	31	4.12148
815	10	31	4.23999
817	10	31	4.17089
819	10	31	4.19221
821	10	31	4.20356
823	10	31	4.30706
825	10	31	4.23896
827	10	31	4.27355
829	10	31	4.28356
831	10	31	4.3999
833	10	31	4.33906
835	10	31	4.32905
837	10	31	4.35133
839	10	31	4.47162
841	10	31	4.42893
843	10	31	4.4063
845	10	31	4.53163
847	10	31	4.4658
849	10	31	4.50632
851	10	31	4.4841
853	10	31	4.627
855	10	31	4.54008
857	10	31	4.55118
859	10	31	4.67365
861	10	31	4.60842
863	10	31	4.6373
865	10	31	4.62796
867	10	31	4.74888
869	10	31	4.67945
871	10	31	4.70468
873	10	31	4.72196
875	10	31	4.82547
877	10	31	4.80251
879	10	31	4.80131
881	10	31	4.908
883	10	31	4.83583
885	10	31	4.84809
887	10	31	4.96505
889	10	31	4.8999
891	10	31	4.9207
893	10	31	4.91675
895	10	31	5.05044
897	10	31	4.98874
899	10	31	4.98489
901	10	31	5.11012
903	10	31	5.06667
905	10	31	5.16022
907	10	31	5.18282
909	10	31	5.10626
911	10	31	5.12662
913	10	31	5.1328
915	10	31	5.17357
917	10	31	5.1934
919	10	31	5.19681
921	10	31	5.22676
923	10	31	5.24606
925	10	31	5.25657
927	10	31	5.2964
929	10	31	5.30669
931	10	31	5.3184
933	10	31	5.35707
935	10	31	5.38726
937	10	31	5.37903
939	10	31	5.39856
941	10	31	5.44799
943	10	31	5.45919
945	10	31	5.46773
947	10	31	5.51965
949	10	31	5.52648
951	10	31	5.5465
953	10	31	5.56895
955	10	31	5.60566
957	10	31	5.61434
959	10	31	5.65272
961	10	31	5.65648
963	10	31	5.68347
965	10	31	5.76705
967	10	31	5.70995
969	10	31	5.76996
971	10	31	5.77351
973	10	31	5.77561
975	10	31	5.85555
977	10	31	5.83006
979	10	31	5.86127
981	10	31	5.90125
983	10	31	5.92237
985	10	31	5.94296
987	10	31	5.97766
989	10	31	5.97344
991	10	31	5.99001
993	10	31	6.06165
995	10	31	6.05685
997	10	31	6.13327
999	10	31	6.08678
1001	10	31	6.13547
1003	10	31	6.16823
1005	10	31	6.15532
1007	10	31	6.17545
1009	10	31	6.24028
1011	10	31	6.22853
1013	10	31	6.31194
1015	10	31	6.28814
1017	10	31	6.30573
1019	10	31	6.36203
1021	10	31	6.34961
1023	10	31	6.37343
1025	10	31	6.45234
1027	10	31	6.42615
1029	10	31	6.50859
1031	10	31	6.46585
1033	10	31	6.49057
1035	10	31	6.57866
1037	10	31	6.54027
1039	10	31	6.59785
1041	10	31	6.6001
1043	10	31	6.61425
1045	10	31	6.6811
1047	10	31	6.66496
1049	10	31	6.72777
1051	10	31	6.74734
1053	10	31	6.74438
1055	10	31	6.78853
1057	10	31	6.78024
1059	10	31	6.82589
1061	10	31	6.83807
1063	10	31	6.88036
1065	10	31	6.89821
1067	10	31	6.87543
1069	10	31	6.89553
1071	10	31	6.9821
1073	10	31	6.98173
1075	10	31	6.98353
1077	10	31	7.02115
1079	10	31	7.10881
1081	10	31	7.07016
1083	10	31	7.0926
1085	10	31	7.13241
1087	10	31	7.1654
1089	10	31	7.15762
1091	10	31	7.18867
1093	10	31	7.23249
1095	10	31	7.24839
1097	10	31	7.25913
1099	10	31	7.29465
1101	10	31	7.32995
1103	10	31	7.34004
1105	10	31	7.3668
1107	10	31	7.41907
1109	10	31	7.42657
1111	10	31	7.48548
1113	10	31	7.51406
1115	10	31	7.50594
1117	10	31	7.54761
1119	10	31	7.5518
1121	10	31	7.58973
1123	10	31	7.60648
1125	10	31	7.61936
1127	10	31	7.65966
1129	10	31	7.68609
1131	10	31	7.72086
1133	10	31	7.74847
1135	10	31	7.76324
1137	10	31	7.80579
1139	10	31	7.81604
1141	10	31	7.84421
1143	10	31	7.86346
1145	10	31	7.90475
1147	10	31	7.94799
1149	10	31	7.95333
1151	10	31	7.98619
1153	10	31	8.02313
1155	10	31	8.04259
1157	10	31	8.0689
1159	10	31	8.08304
1161	10	31	8.10991
1163	10	31	8.13651
1165	10	31	8.18137
1167	10	31	8.19127
1169	10	31	8.21808
1171	10	31	8.24284
1173	10	31	8.29418
1175	10	31	8.29214
1177	10	31	8.33465
1179	10	31	8.35022
1181	10	31	8.38671
1183	10	31	8.43667
1185	10	31	8.51377
1187	10	31	8.46218
1189	10	31	8.51012
1191	10	31	8.52036
1193	10	31	8.54503
1195	10	31	8.5822
1197	10	31	8.64861
1199	10	31	8.6725
1201	10	31	8.67591
1203	10	31	8.69512
1205	10	31	8.72133
1207	10	31	8.74096
1209	10	31	8.80667
1211	10	31	9.00626
1213	10	31	9.53751
1215	10	31	9.52069
1217	10	31	9.4776
1219	10	31	10.1147
1221	10	31	9.03332
1223	10	31	9.4018
1225	10	31	9.3924
1227	10	31	9.07989
1229	10	31	9.44917
1231	10	31	9.16893
1233	10	31	9.52789
1235	10	31	9.26166
1237	10	31	9.57516
1239	10	31	9.36644
1241	10	31	9.45533
1243	10	31	9.65615
1245	10	31	9.37215
1247	10	31	9.72131
1249	10	31	9.47229
1251	10	31	9.80935
1253	10	31	9.83096
1255	10	31	9.5326
1257	10	31	9.85026
1259	10	31	9.60448
1261	10	31	9.94259
1263	10	31	9.69272
1265	10	31	9.74487
1267	10	31	10.0222
1269	10	31	9.77821
1271	10	31	10.2679
1273	10	31	9.97346
1275	10	31	9.83009
1277	10	31	10.1685
1279	10	31	9.8436
1281	10	31	10.2396
1283	10	31	10.2362
1285	10	31	10.0165
1287	10	31	10.3569
1289	10	31	10.3217
1291	10	31	10.6316
1293	10	31	10.4115
1295	10	31	10.1263
1297	10	31	10.537
1299	10	31	10.4892
1301	10	31	10.2583
1303	10	31	10.6419
1305	10	31	10.2474
1307	10	31	10.5584
1309	10	31	10.6488
1311	10	31	10.3742
1313	10	31	10.725
1315	10	31	10.7326
1317	10	31	10.4465
1319	10	31	10.8449
1321	10	31	10.829
1323	10	31	10.5569
1325	10	31	10.973
1327	10	31	10.9419
1329	10	31	10.6533
1331	10	31	11.053
1333	10	31	10.6466
1335	10	31	10.6922
1337	10	31	10.7289
1339	10	31	10.7243
1341	10	31	10.7755
1343	10	31	10.7688
1345	10	31	10.831
1347	10	31	10.8801
1349	10	31	10.8792
1351	10	31	10.9343
1353	10	31	10.9664
1355	10	31	10.9654
1357	10	31	11.0037
1359	10	31	11.0643
1361	10	31	11.0516
1363	10	31	11.0978
1365	10	31	11.1643
1367	10	31	11.1533
1369	10	31	11.2437
1371	10	31	11.2805
1373	10	31	11.2741
1375	10	31	11.2911
1377	10	31	11.3814
1379	10	31	11.4287
1381	10	31	11.4161
1383	10	31	11.5723
1385	10	31	11.5438
1387	10	31	11.5248
1389	10	31	11.5535
1391	10	31	11.6797
1393	10	31	11.668
1395	10	31	11.6664
1397	10	31	11.7188
1399	10	31	11.7698
1401	10	31	11.7809
1403	10	31	11.7952
1405	10	31	11.8346
1407	10	31	11.8409
1409	10	31	11.9043
1411	10	31	11.9445
1413	10	31	12.019
1415	10	31	11.9903
1417	10	31	12.002
1419	10	31	12.0752
1421	10	31	12.0822
1423	10	31	12.1012
1425	10	31	12.2037
1427	10	31	12.2228
1429	10	31	12.2051
1431	10	31	12.2505
1433	10	31	12.2791
1435	10	31	12.3675
1437	10	31	12.3515
1439	10	31	12.3539
1441	10	31	12.4629
1443	10	31	12.5158
1445	10	31	12.4943
1447	10	31	12.4547
1449	10	31	12.5649
1451	10	31	12.6172
1453	10	31	12.5854
1455	10	31	12.6201
1457	10	31	12.7525
1459	10	31	12.7691
1461	10	31	12.7165
1463	10	31	12.8127
1465	10	31	12.887
1467	10	31	12.859
1469	10	31	12.8914
1471	10	31	12.8749
1473	10	31	13.0221
1475	10	31	13.0233
1477	10	31	13.0664
1479	10	31	13.0432
1481	10	31	13.1254
1483	10	31	13.0891
1485	10	31	13.1865
1487	10	31	13.2226
1489	10	31	13.2099
1491	10	31	13.3492
1493	10	31	13.2499
1495	10	31	13.3677
1497	10	31	13.383
1499	10	31	13.3967
1501	10	31	13.4969
1503	10	31	13.464
1505	10	31	13.5438
1507	10	31	13.6213
1509	10	31	13.6371
1511	10	31	13.614
1513	10	31	13.6553
1515	10	31	13.7376
1517	10	31	13.7057
1519	10	31	13.7706
1521	10	31	13.8132
1523	10	31	13.8242
1525	10	31	13.7953
1527	10	31	13.9016
1529	10	31	13.9261
1531	10	31	14
1533	10	31	14.0683
1535	10	31	14.0389
1537	10	31	14.194
1539	10	31	14.1445
1541	10	31	14.3368
1543	10	31	14.2802
1545	10	31	14.3986
1547	10	31	14.4162
1549	10	31	14.3437
1551	10	31	14.4389
1553	10	31	14.4003
1555	10	31	14.4983
1557	10	31	14.4957
1559	10	31	14.5694
1561	10	31	14.6203
1563	10	31	14.6269
1565	10	31	14.6842
1567	10	31	14.7076
1569	10	31	14.75
1571	10	31	14.6946
1573	10	31	14.8659
1575	10	31	14.8683
1577	10	31	14.8878
1579	10	31	14.9167
1581	10	31	14.9562
1583	10	31	14.9976
1585	10	31	15.0762
1587	10	31	15.0667
1589	10	31	15.1207
1591	10	31	15.1802
1593	10	31	15.3088
1595	10	31	15.249
1597	10	31	15.2931
1599	10	31	15.3373
1601	10	31	15.3842
1603	10	31	15.4119
1605	10	31	15.4675
1607	10	31	15.5564
1609	10	31	15.6122
1611	10	31	15.7189
1613	10	31	15.72
1615	10	31	15.7154
1617	10	31	15.7622
1619	10	31	15.7974
1621	10	31	15.8378
1623	10	31	15.8341
1625	10	31	15.918
1627	10	31	15.9083
1629	10	31	15.9822
1631	10	31	16.02
1633	10	31	16.0587
1635	10	31	16.0868
1637	10	31	16.1277
1639	10	31	16.1655
1641	10	31	16.1921
1643	10	31	16.2318
1645	10	31	16.2656
1647	10	31	16.3136
1649	10	31	16.4229
1651	10	31	16.4892
1653	10	31	16.4855
1655	10	31	16.5264
1657	10	31	16.518
1659	10	31	16.5492
1661	10	31	16.5732
1663	10	31	16.6184
1665	10	31	16.6342
1667	10	31	16.7206
1669	10	31	16.7813
1671	10	31	16.8156
1673	10	31	16.9196
1675	10	31	16.93
1677	10	31	16.9429
1679	10	31	16.9711
1681	10	31	17.0122
1683	10	31	17.0437
1685	10	31	17.0802
1687	10	31	17.3027
1689	10	31	17.6482
1691	10	31	17.7759
1693	10	31	17.6338
1695	10	31	17.6932
1697	10	31	17.4032
1699	10	31	17.3915
1701	10	31	17.4007
1703	10	31	17.4195
1705	10	31	17.4467
1707	10	31	17.5302
1709	10	31	17.5198
1711	10	31	17.5512
1713	10	31	17.5501
1715	10	31	17.5846
1717	10	31	18.6557
1719	10	31	19.0515
1721	10	31	18.7384
1723	10	31	18.3201
1725	10	31	18.1845
1727	10	31	18.1909
1729	10	31	18.3155
1731	10	31	18.4622
1733	10	31	18.5623
1735	10	31	18.493
1737	10	31	18.46
1739	10	31	18.4243
1741	10	31	18.4337
1743	10	31	18.417
1745	10	31	18.4414
1747	10	31	18.4076
1749	10	31	18.4044
1751	10	31	18.4473
1753	10	31	18.473
1755	10	31	18.5264
1757	10	31	18.5638
1759	10	31	18.5911
1761	10	31	18.6217
1763	10	31	18.6945
1765	10	31	18.7366
1767	10	31	18.7561
1769	10	31	18.8107
1771	10	31	18.8557
1773	10	31	18.9196
1775	10	31	18.9728
1777	10	31	19.0691
1779	10	31	19.1104
1781	10	31	19.1865
1783	10	31	19.2735
1785	10	31	19.2769
1787	10	31	19.3686
1789	10	31	19.3196
1791	10	31	19.3892
1793	10	31	19.374
1795	10	31	19.4355
1797	10	31	19.4675
1799	10	31	19.5636
1801	10	31	19.572
1803	10	31	19.6718
1805	10	31	19.7166
1807	10	31	19.7474
1809	10	31	19.7856
1811	10	31	19.811
1813	10	31	19.8315
1815	10	31	19.8781
1817	10	31	19.9189
1819	10	31	19.9991
1821	10	31	19.9885
1823	10	31	20.065
1825	10	31	20.1018
1827	10	31	20.1704
1829	10	31	20.2026
1831	10	31	20.2376
1833	10	31	20.3303
1835	10	31	20.6714
1837	10	31	20.8179
1839	10	31	20.7968
1841	10	31	20.8032
1843	10	31	20.8306
1845	10	31	20.9124
1847	10	31	20.9418
1849	10	31	20.9865
1851	10	31	21.0222
1853	10	31	21.091
1855	10	31	21.1453
1857	10	31	21.1344
1859	10	31	21.1662
1861	10	31	21.2604
1863	10	31	21.3042
1865	10	31	21.3253
1867	10	31	21.4106
1869	10	31	21.4903
1871	10	31	21.4862
1873	10	31	21.5346
1875	10	31	21.644
1877	10	31	21.6489
1879	10	31	21.6462
1881	10	31	21.8526
1883	10	31	21.8564
1885	10	31	21.833
1887	10	31	21.899
1889	10	31	21.8965
1891	10	31	21.9429
1893	10	31	22.0111
1895	10	31	22.0336
1897	10	31	22.0563
1899	10	31	22.1219
1901	10	31	22.1605
1903	10	31	22.2005
1905	10	31	22.2784
1907	10	31	22.2984
1909	10	31	22.4159
1911	10	31	24.8114
1913	10	31	22.9794
1915	10	31	22.8806
1917	10	31	22.8049
1919	10	31	22.8184
1921	10	31	22.8183
1923	10	31	22.82
1925	10	31	22.8785
1927	10	31	22.9846
1929	10	31	23.0227
1931	10	31	23.0173
1933	10	31	22.9926
1935	10	31	23.0523
1937	10	31	23.1276
1939	10	31	23.1299
1941	10	31	23.1951
1943	10	31	23.2354
1945	10	31	23.2641
1947	10	31	23.3266
1949	10	31	23.4388
1951	10	31	23.4719
1953	10	31	23.4741
1955	10	31	23.5657
1957	10	31	23.5986
1959	10	31	23.6178
1961	10	31	23.7034
1963	10	31	23.7292
1965	10	31	23.7918
1967	10	31	23.8937
1969	10	31	23.9585
1971	10	31	24.0038
1973	10	31	23.9346
1975	10	31	24.0545
1977	10	31	24.0573
1979	10	31	24.1071
1981	10	31	24.1613
1983	10	31	24.1673
1985	10	31	24.2116
1987	10	31	24.274
1989	10	31	24.3348
1991	10	31	24.3959
1993	10	31	24.4156
1995	10	31	24.4523
1997	10	31	24.518
1999	10	31	24.5271
1	10	61	0.0186
3	10	61	0.01873
5	10	61	0.02089
7	10	61	0.02138
9	10	61	0.02329
11	10	61	0.02653
13	10	61	0.02749
15	10	61	0.02847
17	10	61	0.03173
19	10	61	0.03182
21	10	61	0.03281
23	10	61	0.03447
25	10	61	0.03635
27	10	61	0.03846
29	10	61	0.04015
31	10	61	0.04076
33	10	61	0.04369
35	10	61	0.04384
